"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.592644633E1,-3.281166077E0,-4.040226746E1,4.041837692E0
2.593712933E1,-2.588996410E0,-4.043831253E1,4.181590080E0
2.594783333E1,-2.588996410E0,-4.043831253E1,4.181590080E0
2.595848933E1,-1.881347179E0,-4.046692276E1,4.281895638E0
2.596920133E1,-1.530175209E0,-4.047836685E1,4.313462257E0
2.597988233E1,-1.185131073E0,-4.048708344E1,4.340168953E0
2.599056333E1,-8.377141953E-1,-4.049281311E1,4.367592812E0
2.600124433E1,-4.769611359E-1,-4.049539185E1,4.397863388E0
2.601192533E1,-9.811592102E-2,-4.049444580E1,4.431182861E0
2.602260733E1,1.093635559E-1,-4.047754669E1,4.582767487E0
2.603328833E1,4.988927841E-1,-4.047117996E1,4.613056183E0
2.604396933E1,8.720312119E-1,-4.046353531E1,4.624679565E0
2.605464733E1,1.539944649E0,-4.044696426E1,4.595336914E0
2.606533133E1,1.539944649E0,-4.044696426E1,4.595336914E0
2.607601233E1,2.135329247E0,-4.042387772E1,4.560282707E0
2.608669333E1,2.387779236E0,-4.040895081E1,4.567384720E0
2.609737533E1,2.591872215E0,-4.039232635E1,4.603055000E0
2.610805633E1,2.747150421E0,-4.037643051E1,4.652209282E0
2.611873733E1,2.878720284E0,-4.036256027E1,4.692845345E0
2.612942033E1,3.111478806E0,-4.032320404E1,4.878897667E0
2.614009733E1,3.223229408E0,-4.031299973E1,4.890677452E0
2.615078033E1,3.223229408E0,-4.031299973E1,4.890677452E0
2.616147233E1,3.255057335E0,-4.030989075E1,4.895252228E0
2.617214633E1,3.242240906E0,-4.031163788E1,4.889371872E0
2.618282433E1,3.214221954E0,-4.031835556E1,4.852323532E0
2.619349933E1,3.143012047E0,-4.033152390E1,4.789128304E0
2.620418633E1,3.064018250E0,-4.034190750E1,4.752728462E0
2.621486733E1,3.001131058E0,-4.034751511E1,4.745251656E0
2.622554833E1,2.931746483E0,-4.035398102E1,4.733620644E0
2.623623033E1,2.857276917E0,-4.036363220E1,4.696737289E0
2.624691133E1,2.774595261E0,-4.037608337E1,4.638916016E0
2.625759233E1,1.064000607E1,-3.805649948E1,6.825014114E0
